"filename", "language", "XML", "SCSS", "TypeScript", "Markdown", "HTML", "JSON", "PHP", "CSS", "JavaScript", "comment", "blank", "total"
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/bottom-sheet/bottom-sheet.component.scss", "SCSS", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/bottom-sheet/bottom-sheet.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/bottom-sheet/bottom-sheet.component.ts", "TypeScript", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 5, 52
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/breadcrumbs/breadcrumbs.component.html", "HTML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/breadcrumbs/breadcrumbs.component.scss", "SCSS", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/breadcrumbs/breadcrumbs.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/breadcrumbs/breadcrumbs.component.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/footer/footer.component.scss", "SCSS", 0, 95, 0, 0, 0, 0, 0, 0, 0, 1, 7, 103
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/footer/footer.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/footer/footer.component.ts", "TypeScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 2, 48
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/action-bar/action-bar.component.scss", "SCSS", 0, 65, 0, 0, 0, 0, 0, 0, 0, 3, 12, 80
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/action-bar/action-bar.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/action-bar/action-bar.component.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 3, 47
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/cart-item/cart-item.component.scss", "SCSS", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/cart-item/cart-item.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/cart-item/cart-item.component.ts", "TypeScript", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 7, 54
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/header/header.component.scss", "SCSS", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/header/header.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/header/header.component.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 2, 36
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/nav-bar/nav-bar.component.scss", "SCSS", 0, 69, 0, 0, 0, 0, 0, 0, 0, 6, 14, 89
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/nav-bar/nav-bar.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/header/nav-bar/nav-bar.component.ts", "TypeScript", 0, 0, 110, 0, 0, 0, 0, 0, 0, 2, 6, 118
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/loading-state/loading-state.component.scss", "SCSS", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/loading-state/loading-state.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/loading-state/loading-state.component.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/add-book-modal/add-book-modal.component.scss", "SCSS", 0, 49, 0, 0, 0, 0, 0, 0, 0, 1, 7, 57
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/add-book-modal/add-book-modal.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/add-book-modal/add-book-modal.component.ts", "TypeScript", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 9, 144
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/cart-modal/cart-modal.component.scss", "SCSS", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/cart-modal/cart-modal.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/cart-modal/cart-modal.component.ts", "TypeScript", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 13, 107
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/post-modal/post-modal.component.scss", "SCSS", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 10, 66
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/post-modal/post-modal.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/modals/post-modal/post-modal.component.ts", "TypeScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 3, 46
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/paginator/paginator.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/paginator/paginator.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/components/paginator/paginator.component.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-books/admin-books-collection-container/admin-books-collection.container.scss", "SCSS", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-books/admin-books-collection-container/admin-books-collection.container.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-books/admin-books-collection-container/admin-books-collection.container.ts", "TypeScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 9, 90
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-books/admin-books-collection-overview/admin-books-collection-overview.component.scss", "SCSS", 0, 63, 0, 0, 0, 0, 0, 0, 0, 4, 10, 77
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-books/admin-books-collection-overview/admin-books-collection-overview.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-books/admin-books-collection-overview/admin-books-collection-overview.component.ts", "TypeScript", 0, 0, 155, 0, 0, 0, 0, 0, 0, 6, 21, 182
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-customers/admin-customer-collection-container/admin-customers-collection.container.scss", "SCSS", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-customers/admin-customer-collection-container/admin-customers-collection.container.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-customers/admin-customer-collection-container/admin-customers-collection.container.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-customers/admin-customer-collection-overview/admin-customers-collection-overview.component.scss", "SCSS", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 15, 77
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-customers/admin-customer-collection-overview/admin-customers-collection-overview.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-customers/admin-customer-collection-overview/admin-customers-collection-overview.component.ts", "TypeScript", 0, 0, 171, 0, 0, 0, 0, 0, 0, 3, 14, 188
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-stats/admin-stats.component.scss", "SCSS", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 5, 58
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-stats/admin-stats.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/admin-stats/admin-stats.component.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 2, 41
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/adminspace/adminspace.container.scss", "SCSS", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 6, 57
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/adminspace/adminspace.container.spec.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/adminspace/adminspace.container.ts", "TypeScript", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 3, 66
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/adminspace/adminspace.module.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/admin/adminspace/adminspace.routes.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/login/login.component.scss", "SCSS", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 11, 79
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/login/login.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/login/login.component.ts", "TypeScript", 0, 0, 84, 0, 0, 0, 0, 0, 0, 1, 6, 91
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/logout/logout.component.scss", "SCSS", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/logout/logout.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/logout/logout.component.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/register/register.component.scss", "SCSS", 0, 106, 0, 0, 0, 0, 0, 0, 0, 2, 22, 130
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/register/register.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/portal/register/register.component.ts", "TypeScript", 0, 0, 251, 0, 0, 0, 0, 0, 0, 1, 20, 272
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-container/books-collection.container.scss", "SCSS", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-container/books-collection.container.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-container/books-collection.container.ts", "TypeScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 4, 18, 152
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-grid-overview/books-collection-grid-overview.component.scss", "SCSS", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-grid-overview/books-collection-grid-overview.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-grid-overview/books-collection-grid-overview.component.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-list-overview/books-collection-list-overview.component.scss", "SCSS", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-list-overview/books-collection-list-overview.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-collection-list-overview/books-collection-list-overview.component.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 23
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-filters/books-filters.component.scss", "SCSS", 0, 103, 0, 0, 0, 0, 0, 0, 0, 6, 22, 131
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-filters/books-filters.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-filters/books-filters.component.ts", "TypeScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 3, 16, 141
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-grid-item/books-grid-item.component.scss", "SCSS", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-grid-item/books-grid-item.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-grid-item/books-grid-item.component.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 2, 25
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-list-item/books-list-item.component.scss", "SCSS", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-list-item/books-list-item.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-list-item/books-list-item.component.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-sort-bar/books-sort-bar.component.scss", "SCSS", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 10, 97
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-sort-bar/books-sort-bar.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/books/books-sort-bar/books-sort-bar.component.ts", "TypeScript", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 11, 149
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/checkout/checkout-container/checkout.container.scss", "SCSS", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/checkout/checkout-container/checkout.container.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/checkout/checkout-container/checkout.container.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 6, 56
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/checkout/order-item/order-item.component.scss", "SCSS", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/checkout/order-item/order-item.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/checkout/order-item/order-item.component.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/confirmation/confirmation-container/confirmation.container.scss", "SCSS", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/confirmation/confirmation-container/confirmation.container.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/confirmation/confirmation-container/confirmation.container.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-container/home.container.scss", "SCSS", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 9, 56
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-container/home.container.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-container/home.container.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-post-item/home-post-item.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-post-item/home-post-item.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-post-item/home-post-item.component.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-post-prompt/home-post-prompt.component.scss", "SCSS", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-post-prompt/home-post-prompt.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-post-prompt/home-post-prompt.component.ts", "TypeScript", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 3, 41
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-posts-container/home-posts.container.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-posts-container/home-posts.container.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/home/home-posts-container/home-posts.container.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-change-photo/profile-change-photo.component.scss", "SCSS", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-change-photo/profile-change-photo.component.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-change-photo/profile-change-photo.component.ts", "TypeScript", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 3, 59
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-container/profile.container.scss", "SCSS", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-container/profile.container.spec.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-container/profile.container.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 2, 35
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-details-tab/profile-details-tab.component.scss", "SCSS", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-details-tab/profile-details-tab.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-details-tab/profile-details-tab.component.ts", "TypeScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 8, 51
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-edit-tab/profile-edit-tab.component.scss", "SCSS", 0, 51, 0, 0, 0, 0, 0, 0, 0, 2, 11, 64
"/Users/elias/Desktop/Portfolio/book-club-laravel-angular/books-management-php-angular/client/book-management/src/app/pages/users/profile/profile-edit-tab/profile-edit-tab.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 6, 24
